analysis_id	stratum_1	stratum_2	stratum_3	stratum_4	stratum_5	count_value	min_value	max_value	avg_value	stdev_value	median_value	p10_value	p25_value	p75_value	p90_value
1806	3007070	8532				387	30	100	47.2894056847545	14.996855159392	46	31	34	56	67
1806	3007727	8532				14	35	82	57.3571428571429	13.4599528108508	54	42	50	66	79
1806	3007876	8507				29	44	93	64.7241379310345	9.49397008528548	63	53	61	69	76
1806	3007876	8532				9	43	63	56	6.04152298679729	57	43	56	60	63
1806	3008204	8507				29	44	93	64.7241379310345	9.49397008528548	63	53	61	69	76
1806	3008204	8532				9	43	63	56	6.04152298679729	57	43	56	60	63
1806	3008841	8532				14	35	82	57.3571428571429	13.4599528108508	54	42	50	66	79
1806	3009261	8507				29	44	93	64.7241379310345	9.49397008528548	63	53	61	69	76
1806	3009261	8532				9	43	63	56	6.04152298679729	57	43	56	60	63
1806	3009542	8507				40	18	78	41.175	16.0574090255989	37	22	28	50	61
1806	3009542	8532				54	16	83	33.7962962962963	13.4183479421074	30	20	25	42	52
1806	3009744	8507				587	0	103	39.2930153321976	24.659787545306	40	6	21	57	72
1806	3009744	8532				591	0	103	34.6125211505922	22.5535997105609	34	6	16	52	62
1806	3009966	8507				408	22	99	51.4166666666667	16.3817455987324	50	31	37	62	74
1806	3009966	8532				387	30	100	47.2894056847545	14.996855159392	46	31	34	56	67
1806	3011397	8507				29	44	93	64.7241379310345	9.49397008528548	63	53	61	69	76
1806	3011397	8532				9	43	63	56	6.04152298679729	57	43	56	60	63
1806	3011505	8507				25	22	98	52.8	18.2368674210604	48	35	42	64	78
1806	3011505	8532				26	24	87	47.1153846153846	14.4009080910252	44	30	37	54	69
1806	3012030	8507				587	0	103	39.2930153321976	24.659787545306	40	6	21	57	72
1806	3012030	8532				591	0	103	34.6125211505922	22.5535997105609	34	6	16	52	62
1806	3012494	8507				25	0	63	13.4	15.2123853049634	13	0	1	19	32
1806	3012494	8532				27	0	45	14.0740740740741	11.6286315284762	13	1	1	25	28
1806	3012888	8507				587	0	99	37.3628620102215	24.3290059328136	38	2	17	56	69
1806	3012888	8532				591	0	100	32.8544839255499	22.3997384071286	33	1	13	49	62
1806	3013603	8507				37	60	76	63	4.18993502999218	61	60	60	64	71
1806	3013721	8507				116	40	99	64.25	12.1897141244076	63	50	56	72	79
1806	3013721	8532				81	40	100	62.9506172839506	13.6774460651175	60	47	53	74	85
1806	3014051	8507				29	44	93	64.7241379310345	9.49397008528548	63	53	61	69	76
1806	3014051	8532				9	43	63	56	6.04152298679729	57	43	56	60	63
1806	3014094	8507				258	18	99	55.7325581395349	16.0539637773209	56	35	44	66	76
1806	3014094	8532				225	19	100	51.7066666666667	15.2462876043411	50	33	42	60	74
1806	3014599	8507				25	0	63	13.4	15.2123853049634	13	0	1	19	32
1806	3014599	8532				27	0	45	14.0740740740741	11.6286315284762	13	1	1	25	28
1806	3014902	8507				37	60	76	63	4.18993502999218	61	60	60	64	71
1806	3015076	8507				25	0	63	13.4	15.2123853049634	13	0	1	19	32
1806	3015076	8532				27	0	45	14.0740740740741	11.6286315284762	13	1	1	25	28
1806	3015182	8507				587	0	103	39.2930153321976	24.659787545306	40	6	21	57	72
1806	3015182	8532				591	0	103	34.6125211505922	22.5535997105609	34	6	16	52	62
1806	3018572	8507				258	18	99	55.7325581395349	16.0539637773209	56	35	44	66	76
1806	3018572	8532				225	19	100	51.7066666666667	15.2462876043411	50	33	42	60	74
1806	3018834	8507				29	44	93	64.7241379310345	9.49397008528548	63	53	61	69	76
1806	3018834	8532				9	43	63	56	6.04152298679729	57	43	56	60	63
1806	3019406	8507				25	0	63	13.4	15.2123853049634	13	0	1	19	32
1806	3019406	8532				27	0	45	14.0740740740741	11.6286315284762	13	1	1	25	28
1806	3020416	8507				587	0	103	39.2930153321976	24.659787545306	40	6	21	57	72
1806	3020416	8532				591	0	103	34.6125211505922	22.5535997105609	34	6	16	52	62
1806	3020630	8507				116	40	99	64.25	12.1897141244076	63	50	56	72	79
1806	3020630	8532				81	40	100	62.9506172839506	13.6774460651175	60	47	53	74	85
1806	3020655	8507				25	0	63	13.4	15.2123853049634	13	0	1	19	32
1806	3020655	8532				27	0	45	14.0740740740741	11.6286315284762	13	1	1	25	28
1806	3021226	8507				25	0	63	13.4	15.2123853049634	13	0	1	19	32
1806	3021226	8532				27	0	45	14.0740740740741	11.6286315284762	13	1	1	25	28
1806	3021601	8507				29	44	93	64.7241379310345	9.49397008528548	63	53	61	69	76
1806	3021601	8532				9	43	63	56	6.04152298679729	57	43	56	60	63
1806	3022192	8507				408	22	99	51.4166666666667	16.3817455987324	50	31	37	62	74
1806	3022192	8532				387	30	100	47.2894056847545	14.996855159392	46	31	34	56	67
1806	3022621	8507				29	44	93	64.7241379310345	9.49397008528548	63	53	61	69	76
1806	3022621	8532				9	43	63	56	6.04152298679729	57	43	56	60	63
1806	3022698	8532				14	35	82	57.3571428571429	13.4599528108508	54	42	50	66	79
1806	3023314	8507				587	0	103	39.3134582623509	24.6561446100207	40	6	21	57	72
1806	3023314	8532				591	0	103	34.6785109983079	22.5501669387514	34	6	16	52	62
1806	3023430	8507				25	0	63	13.4	15.2123853049634	13	0	1	19	32
1806	3023430	8532				27	0	45	14.0740740740741	11.6286315284762	13	1	1	25	28
1806	3023539	8507				29	44	93	64.7241379310345	9.49397008528548	63	53	61	69	76
1806	3023539	8532				9	43	63	56	6.04152298679729	57	43	56	60	63
1806	3023599	8507				587	0	103	39.2930153321976	24.659787545306	40	6	21	57	72
1806	3023599	8532				591	0	103	34.6125211505922	22.5535997105609	34	6	16	52	62
1806	3024128	8507				116	40	99	64.25	12.1897141244076	63	50	56	72	79
1806	3024128	8532				80	40	100	63	13.7564714345327	60	47	53	74	85
1806	3024561	8507				116	40	99	64.25	12.1897141244076	63	50	56	72	79
1806	3024561	8532				81	40	100	62.9506172839506	13.6774460651175	60	47	53	74	85
1806	3024629	8507				29	44	93	64.7241379310345	9.49397008528548	63	53	61	69	76
1806	3024629	8532				9	43	63	56	6.04152298679729	57	43	56	60	63
1806	3024929	8507				587	0	103	39.2930153321976	24.659787545306	40	6	21	57	72
1806	3024929	8532				591	0	103	34.6125211505922	22.5535997105609	34	6	16	52	62
1806	3025315	8507				587	0	99	37.3628620102215	24.3290059328136	38	2	17	56	69
1806	3025315	8532				591	0	100	32.8544839255499	22.3997384071286	33	1	13	49	62
1806	3027114	8507				408	22	99	51.4166666666667	16.3817455987324	50	31	37	62	74
1806	3027114	8532				387	30	100	47.2894056847545	14.996855159392	46	31	34	56	67
1806	3027162	8507				29	44	93	64.7241379310345	9.49397008528548	63	53	61	69	76
1806	3027162	8532				9	43	63	56	6.04152298679729	57	43	56	60	63
1806	3027172	8507				41	52	93	72.2926829268293	9.71659380245728	70	63	65	79	86
1806	3027172	8532				21	52	95	72.7142857142857	13.8605297775477	73	55	63	85	89
1806	3027231	8507				25	0	63	13.4	15.2123853049634	13	0	1	19	32
1806	3027231	8532				27	0	45	14.0740740740741	11.6286315284762	13	1	1	25	28
1806	3027970	8507				116	40	99	64.25	12.1897141244076	63	50	56	72	79
1806	3027970	8532				81	40	100	62.9506172839506	13.6774460651175	60	47	53	74	85
1806	3029187	8507				41	52	93	72.2926829268293	9.71659380245728	70	63	65	79	86
1806	3029187	8532				21	52	95	72.6666666666667	13.8576092214109	73	55	63	85	89
1806	3030315	8507				41	50	80	62.7560975609756	10.542249493834	65	50	50	70	77
1806	3030315	8532				32	50	76	60.34375	8.0946393053595	60	50	55	65	71
1806	3032503	8507				258	18	99	55.7325581395349	16.0539637773209	56	35	44	66	76
1806	3032503	8532				225	19	100	51.7066666666667	15.2462876043411	50	33	42	60	74
1806	3035350	8507				29	44	93	64.7241379310345	9.49397008528548	63	53	61	69	76
1806	3035350	8532				9	43	63	56	6.04152298679729	57	43	56	60	63
1806	3035995	8507				116	40	99	64.25	12.1897141244076	63	50	56	72	79
1806	3035995	8532				81	40	100	62.9506172839506	13.6774460651175	60	47	53	74	85
1806	3036277	8507				587	0	99	37.3628620102215	24.3290059328136	38	2	17	56	69
1806	3036277	8532				591	0	100	32.8544839255499	22.3997384071286	33	1	13	49	62
1806	3036780	8507				25	0	63	13.4	15.2123853049634	13	0	1	19	32
1806	3036780	8532				27	0	45	14.0740740740741	11.6286315284762	13	1	1	25	28
1806	3038553	8507				571	2	99	38.5779334500876	23.573598150409	40	5	18	57	69
1806	3038553	8532				577	2	100	33.8266897746967	21.8098899655204	34	3	15	50	62
1806	3043111	8507				587	0	103	39.2930153321976	24.659787545306	40	6	21	57	72
1806	3043111	8532				591	0	103	34.6125211505922	22.5535997105609	34	6	16	52	62
1806	3046523	8532				11	42	82	59.4545454545455	13.071829530434	54	46	50	67	79
1806	3046581	8532				14	35	82	57.3571428571429	13.4599528108508	54	42	50	66	79
1806	3049273	8507				58	8	95	68.5862068965517	16.7489559588301	71	53	60	76	85
1806	3049273	8532				28	20	107	69.6785714285714	15.762246435658	70	54	64	78	83
1806	3051673	8507				32	60	82	65.34375	5.38581994236838	63	61	61	69	72
1806	3051825	8507				258	18	99	55.7325581395349	16.0539637773209	56	35	44	66	76
1806	3051825	8532				225	19	100	51.7066666666667	15.2462876043411	50	33	42	60	74
1806	4014117	8532				184	15	51	30.054347826087	9.05099593642586	29	19	23	35	44
1806	4015052	8532				188	15	51	30.1755319148936	9.2346729345187	29	19	23	35	45
1806	4018595	8532				184	15	51	30.054347826087	9.05099593642586	29	19	23	35	44
1806	4018603	8532				184	15	51	30.054347826087	9.05099593642586	29	19	23	35	44
1806	4024509	8532				184	15	51	30.054347826087	9.05099593642586	29	19	23	35	44
1806	4024958	8507				125	0	101	34.168	23.7533481510943	32	5	13	52	69
1806	4024958	8532				139	1	109	30.6474820143885	20.8774419935373	28	6	13	45	56
1806	4033233	8507				40	18	78	41.175	16.0574090255989	37	22	28	50	61
1806	4033233	8532				53	16	83	33.3207547169811	13.0793048287768	30	20	25	40	48
1806	4041881	8532				184	15	51	30.054347826087	9.05099593642586	29	19	23	35	44
1806	4052083	8507				135	2	91	42.962962962963	22.7292327412537	42	13	24	63	74
1806	4052083	8532				130	1	99	33.1384615384615	23.119760280856	28	6	13	48	66
1806	4060266	8532				32	16	51	31.28125	9.02410526348466	33	19	22	36	42
1806	4078285	8532				185	15	51	30.2972972972973	9.19139739832633	29	19	23	35	45
1806	4091461	8532				219	15	51	30.6986301369863	9.97338421050148	29	19	22	38	46
1806	4102154	8532				184	15	51	30.054347826087	9.05099593642586	29	19	23	35	44
1806	4133840	8507				25	22	98	52.8	18.2368674210604	48	35	42	64	78
1806	4133840	8532				26	24	87	47.1153846153846	14.4009080910252	44	30	37	54	69
1806	4136494	8532				184	15	51	30.054347826087	9.05099593642586	29	19	23	35	44
1806	4149386	8532				182	15	51	30.4450549450549	9.29116212555637	29	19	23	36	45
1806	4149631	8532				184	15	51	30.054347826087	9.05099593642586	29	19	23	35	44
1806	4151408	8532				184	15	51	30.054347826087	9.05099593642586	29	19	23	35	44
1806	4168615	8532				184	15	51	30.054347826087	9.05099593642586	29	19	23	35	44
1806	4191851	8532				184	15	51	30.054347826087	9.05099593642586	29	19	23	35	44
1806	4200764	8532				14	35	82	57.3571428571429	13.4599528108508	54	42	50	66	79
1806	4258677	8532				184	15	51	30.054347826087	9.05099593642586	29	19	23	35	44
1806	4304821	8532				176	16	51	30.5056818181818	9.12453343407817	29	20	23	36	45
1806	36203113	8532				14	35	82	57.3571428571429	13.4599528108508	54	42	50	66	79
1806	36203114	8532				14	35	82	57.3571428571429	13.4599528108508	54	42	50	66	79
1806	36203168	8532				14	35	82	57.3571428571429	13.4599528108508	54	42	50	66	79
1806	36203170	8532				14	35	82	57.3571428571429	13.4599528108508	54	42	50	66	79
1806	36203183	8532				7	42	82	56.4285714285714	13.562904591288	54	42	46	66	82
1806	40761014	8507				41	50	80	62.7560975609756	10.542249493834	65	50	50	70	77
1806	40761014	8532				32	50	76	60.34375	8.0946393053595	60	50	55	65	71
1806	40762619	8532				10	42	83	59.6	14.1515605735434	54	42	50	68	80
1806	40762638	8507				151	2	20	9.00662251655629	5.9704792535069	9	2	3	15	18
1806	40762638	8532				182	2	20	8.93956043956044	5.75001088869263	9	2	3	14	17
1806	40769179	8507				7	0	34	23.8571428571429	11.7958830590532	27	0	18	32	34
1806	40769179	8532				9	0	30	17.5555555555556	12.8657598989635	25	0	2	28	30
1806	40769184	8507				7	0	34	23.8571428571429	11.7958830590532	27	0	18	32	34
1806	40769184	8532				9	0	30	17.5555555555556	12.8657598989635	25	0	2	28	30
1806	40769189	8507				7	0	34	23.8571428571429	11.7958830590532	27	0	18	32	34
1806	40769189	8532				9	0	30	17.5555555555556	12.8657598989635	25	0	2	28	30
1806	40769194	8507				7	0	34	23.8571428571429	11.7958830590532	27	0	18	32	34
1806	40769194	8532				9	0	30	17.5555555555556	12.8657598989635	25	0	2	28	30
1806	43055141	8507				587	0	99	37.3526405451448	24.3341360327981	38	2	17	56	69
1806	43055141	8532				591	0	100	32.839255499154	22.4004286154672	33	1	13	49	62
1806	46236327	8507				71	0	4	0.633802816901408	1.1617651178852	0	0	0	1	3
1806	46236327	8532				74	0	4	0.621621621621622	1.17860728936309	0	0	0	1	3
1806	46236952	8507				150	22	99	60.5533333333333	14.6120005229988	61	41	51	69	79
1806	46236952	8532				107	33	100	58.9345794392523	14.447870527976	56	44	48	68	81
2001806	1.041998 secs					6									
1815	0	0				10879	0.0	24.9	1.00336427980512914790	1.6988038811254392	0.9	0.4	0.7	1.0	1.0
1815	0	9448				21318	0.0	104.3	18.7111830378084248	20.8206435428919724	10.6	0.0	0.6	32.5	50.8
1815	3000285	8753				8040	136.0	144.0	139.9984328358208955	2.3245960436667360	140.0	136.8	138.0	142.0	143.2
1815	3000330	0				804	1.0	1.0	1.00000000000000000000	0	1.0	1.0	1.0	1.0	1.0
1815	3000483	8840				8040	64.0	200.0	91.2074129353233831	18.7045050600016189	88.9	69.0	76.3	102.7	117.1
1815	3000876	0				79	0.0	89.1	5.1936708860759494	18.2915515160593836	0.2	0.0	0.1	0.3	0.3
1815	3000905	8848				2531	0.5	10.5	6.5431450019755038	2.3727694802148067	6.6	3.7	4.6	8.6	9.7
1815	3000963	8713				2537	6.1	17.5	14.4542767047694127	1.8427340579319424	14.5	12.2	13.1	15.9	16.9
1815	3001247	0				79	0.0	99.9	19.5329113924050633	31.9259588997971244	0.2	0.1	0.1	36.9	78.5
1815	3001488	0				79	0.0	98.6	10.4835443037974684	25.6343541044782566	0.2	0.0	0.1	0.3	61.3
1815	3001802	8723				3134	0.0	598.3	139.8773133375877473	147.587064543220	86.0	9.5	21.3	227.8	350.8
1815	3002736	8583				2531	150.1	520.0	333.6365863295140261	106.857166703648	331.6	186.0	241.3	423.6	483.9
1815	3004249	8876				13488	98.0	201.0	122.2031435349940688	14.8563856958982207	120.0	107.0	113.0	128.0	135.0
1815	3004295	8840				8040	7.0	20.0	13.5259079601990050	3.7628061945845086	13.6	8.3	10.3	16.8	18.8
1815	3004410	8554				5925	2.4	10.0	5.0806751054852321	1.3284528030871316	5.8	3.0	4.0	6.1	6.3
1815	3005136	0				79	0.0	99.0	21.8898734177215190	31.5906371837618874	0.3	0.1	0.1	31.4	79.5
1815	3005456	8753				8040	3.7	5.2	4.4561442786069652	0.43529396961671395429	4.5	3.9	4.1	4.8	5.1
1815	3005897	8840				804	59.1	450.0	346.1353233830845771	63.9599255451090320	350.7	266.2	298.1	397.8	427.2
1815	3006322	586323				818	37.0	39.4	37.6771393643031785	0.49576234350669744839	37.6	37.1	37.3	37.9	38.2
1815	3006451	0				79	0.0	51.0	1.6873417721518987	7.8988536508204069	0.2	0.0	0.1	0.3	0.3
1815	3006513	8840				804	0.2	1.5	0.86455223880597014925	0.37206257391942070352	0.9	0.3	0.5	1.2	1.4
1815	3006734	0				79	0.0	90.3	18.2784810126582278	30.0771728370241707	0.3	0.1	0.1	25.3	77.6
1815	3006923	0				2064	20.0	157.7	39.6789244186046512	11.8874878357124713	39.7	24.0	29.3	49.6	55.6
1815	3007070	8840				6332	3.6	80.0	60.6816961465571699	12.8245034806458104	62.6	42.6	51.1	71.2	76.4
1815	3009542	8554				99	21.7	43.8	33.1111111111111111	2.9111989566292725	33.9	30.4	32.0	34.7	35.5
1815	3009744	8713				2531	33.0	36.0	34.5097589885420782	0.86199257926774081819	34.5	33.3	33.8	35.3	35.7
1815	3009966	8840				6332	51.2	198.7	105.8980732785849653	26.9575980443833253	100.5	73.2	84.1	129.1	144.6
1815	3011505	8554				540	10.0	79.0	37.8824074074074074	20.8419275079246234	28.9	13.7	20.5	55.2	70.7
1815	3012030	8564				2531	27.0	33.0	29.9450019755037535	1.7382427493671076	29.9	27.6	28.4	31.4	32.4
1815	3012494	0				79	0.0	99.8	5.3265822784810127	17.5637425839153341	0.2	0.1	0.1	0.3	4.2
1815	3012888	8876				13488	66.0	121.0	80.7592674970344009	7.3737782940138945	80.0	73.0	76.0	84.0	87.0
1815	3013603	8842				197	0.5	7.7	3.1157360406091371	1.9340150927408890	2.8	0.8	1.6	3.8	6.5
1815	3013721	0				2064	6.0	170.6	23.1175872093023256	10.4653927662078133	23.3	9.0	14.4	31.8	36.7
1815	3014094	8753				8040	20.0	29.0	24.5181218905472637	2.6232070601795051	24.5	20.9	22.3	26.8	28.1
1815	3014599	0				79	0.0	98.5	8.3151898734177215	22.3609210890487552	0.2	0.1	0.1	0.3	37.8
1815	3015076	0				79	0.0	95.2	6.3265822784810127	20.0550889306325280	0.2	0.0	0.1	0.3	22.8
1815	3015182	8583				2531	39.0	46.0	42.4693006716712762	2.0364644886453048	42.5	39.6	40.7	44.2	45.3
1815	3018572	8753				8040	101.0	111.0	106.0125621890547264	2.8603211178970676	106.0	102.0	103.6	108.5	110.0
1815	3019406	0				79	0.0	82.0	6.5088607594936709	18.0841848307625973	0.2	0.0	0.1	0.3	28.1
1815	3020416	8815				2531	3.9	5.5	4.6958514421177400	0.45515338167120510109	4.7	4.1	4.3	5.1	5.3
1815	3020630	8713				2064	8.1	80.0	70.0116279069767442	5.9997520117693427	69.9	62.1	64.8	75.2	78.0
1815	3020655	0				79	0.0	96.6	11.1468354430379747	25.1939086830325734	0.2	0.1	0.1	0.3	52.2
1815	3021226	0				79	0.0	98.6	6.5113924050632911	18.7718282331753455	0.2	0.1	0.1	0.3	38.2
1815	3022192	8840				6332	100.0	569.6	147.8615919140871762	44.5076151805413443	140.4	107.5	120.2	168.1	188.3
1815	3022621	8482				804	5.0	7.0	5.9804726368159204	0.58843505689822041160	6.0	5.2	5.4	6.5	6.8
1815	3023314	8554				2438	25.0	50.0	42.1510254306808860	4.6981663120084035	42.4	36.1	38.5	46.1	48.3
1815	3023430	0				79	0.0	99.4	23.1632911392405063	31.4263696934033241	0.3	0.1	0.2	37.8	81.6
1815	3023539	8840				804	0.0	20.0	9.9634328358208955	5.7540461615810311	9.9	2.0	4.9	14.8	18.0
1815	3023599	8583				2531	80.0	95.0	87.4836033188463058	4.3040347619768577	87.5	81.6	83.7	91.2	93.4
1815	3024128	8840				2063	0.1	1.2	0.65952496364517692681	0.31720036111326264646	0.7	0.2	0.4	0.9	1.1
1815	3024561	8713				2064	3.5	5.5	4.4979166666666667	0.58219711955968164232	4.5	3.7	4.0	5.0	5.3
1815	3024629	8840				804	0.5	2.5	1.5011194029850746	0.58818693978711504426	1.5	0.7	1.0	2.0	2.3
1815	3024929	8848				2531	150.3	450.0	299.3557092058474911	86.3525401348901630	299.1	182.4	223.9	374.7	419.7
1815	3025315	9529				13345	2.8	156.0	69.1656950168602473	26.6988698340972748	77.2	17.2	62.2	87.2	94.4
1815	3027114	8840				6332	150.0	303.4	192.6250947567909033	23.6239108035871913	189.4	164.3	173.9	207.7	227.9
1815	3027172	8554				214	30.0	49.0	40.0434579439252336	5.2309775391082409	39.6	33.5	35.6	44.3	47.5
1815	3027231	0				79	0.0	85.2	6.6329113924050633	17.4133806605871215	0.2	0.0	0.1	0.3	22.5
1815	3027970	8636				2063	2.0	3.5	2.7470189045079981	0.43347957543517418775	2.7	2.1	2.4	3.1	3.4
1815	3029187	8845				62	266.0	1937.9	1116.6564516129032258	496.520199057851	1150.2	359.4	716.6	1541.9	1819.3
1815	3030315	8588				74	2.2	22.3	6.3743243243243243	5.3055943803676948	4.8	2.7	3.3	5.7	14.5
1815	3032503	8840				8040	8.5	10.2	9.3549004975124378	0.49146552831083861955	9.4	8.7	8.9	9.8	10.0
1815	3035995	0				2064	20.0	139.9	79.7171996124031008	35.2697908704249238	80.3	31.0	47.9	110.0	128.1
1815	3036277	8582				13345	46.9	196.9	157.8654177594604721	30.6671249586526391	166.8	103.9	157.4	175.4	182.1
1815	3036780	0				79	0.0	99.8	18.2911392405063291	30.2772834785311920	0.2	0.0	0.1	31.9	75.2
1815	3038553	9531				12426	9.9	58.5	26.3191372927732174	4.9037032706662358	27.9	17.7	25.6	29.3	30.3
1815	3043111	8583				2531	9.4	12.3	10.8772817068352430	0.84011661578603080798	10.9	9.7	10.2	11.6	12.0
1815	3046581	8582				16	0.1	5.2	2.0437500000000000	1.7776271637588500	1.2	0.1	0.8	2.9	4.9
1815	3049273	0				34	0.0	0.4	0.22941176470588235294	0.12916846356061384100	0.2	0.1	0.1	0.3	0.4
1815	3051825	8840				8040	0.3	100.7	2.7129726368159204	4.1275158668979068	2.0	0.8	1.0	3.2	4.2
1815	36203175	0				6	1.4	3.0	2.2166666666666667	0.52694085689635669650	2.1	1.4	2.1	2.5	3.0
1815	36203183	0				8	0.0	0.0	0.00000000000000000000	0	0.0	0.0	0.0	0.0	0.0
1815	40761014	8842				74	0.5	392.2	63.4500000000000000	112.787305282451	15.2	5.8	10.5	23.0	276.7
1815	40762638	8554				2535	0.0	100.0	49.6809861932938856	34.8124458571447756	52.0	1.0	13.2	83.2	93.9
1815	40769179	8554				16	0.0	58.2	10.1062500000000000	21.4202853622448270	0.0	0.0	0.0	0.0	53.1
1815	40769184	8554				16	1.6	72.8	21.6687500000000000	19.1602964051533747	13.9	2.1	10.2	28.7	50.0
1815	40769189	8554				16	0.0	19.5	2.7187500000000000	6.1879688374565473	0.0	0.0	0.0	0.0	16.7
1815	40769194	8554				16	0.7	13.3	8.2437500000000000	3.8204657220466372	8.6	1.9	4.7	10.6	13.0
1815	43055141	0				19824	0.0	10.0	2.7472760290556901	1.7058562848049261	3.0	1.0	1.0	4.0	5.0
1815	44786664	9529				5650	1.0	5.0	3.0012035398230088	1.1474256218968216	3.0	1.4	2.0	4.0	4.6
1815	46235010	0				22	1.0	1.0	1.00000000000000000000	0	1.0	1.0	1.0	1.0	1.0
1815	46236327	8554				1332	0.0	100.0	53.7096096096096096	35.6537046377082025	56.7	1.9	18.9	89.4	98.5
1815	46236952	0				3134	1.1	160.8	39.5273452456924059	33.8269176775463770	25.9	12.2	18.7	50.6	88.4
1815	46236952	8795				2077	4.0	149.2	50.7608570052961001	31.5712662013135843	67.7	9.4	18.0	78.8	85.4
2001815	9.375958 secs					6									
2001816	0.412968 secs					6									
2001817	0.357988 secs					6									
2015000	0.384990 secs					6									
2016000	0.116002 secs					6									
