analysis_id	stratum_1	stratum_2	stratum_3	stratum_4	stratum_5	count_value
116	1977	8507	3			36
116	1977	8507	4			19
116	1977	8507	5			39
116	1977	8507	6			30
116	1977	8532	0			18
116	1977	8532	1			32
116	1977	8532	2			48
116	1977	8532	3			23
116	1977	8532	4			16
116	1977	8532	5			8
116	1977	8532	6			12
116	1978	8507	0			12
116	1978	8507	1			27
116	1978	8507	2			38
116	1978	8507	3			37
116	1978	8507	4			22
116	1978	8507	5			38
116	1978	8507	6			30
116	1978	8532	0			16
116	1978	8532	1			34
116	1978	8532	2			44
116	1978	8532	3			30
116	1978	8532	4			16
116	1978	8532	5			8
116	1978	8532	6			12
116	1979	8507	0			14
116	1979	8507	1			23
116	1979	8507	2			43
116	1979	8507	3			35
116	1979	8507	4			26
116	1979	8507	5			29
116	1979	8507	6			39
116	1979	8532	0			15
116	1979	8532	1			30
116	1979	8532	2			47
116	1979	8532	3			33
116	1979	8532	4			15
116	1979	8532	5			10
116	1979	8532	6			14
116	1980	8507	0			15
116	1980	8507	1			21
116	1980	8507	2			43
116	1980	8507	3			39
116	1980	8507	4			28
116	1980	8507	5			29
116	1980	8507	6			38
116	1980	8532	0			16
116	1980	8532	1			26
116	1980	8532	2			56
116	1980	8532	3			33
116	1980	8532	4			17
116	1980	8532	5			10
116	1980	8532	6			12
116	1981	8507	0			13
116	1981	8507	1			24
116	1981	8507	2			41
116	1981	8507	3			36
116	1981	8507	4			24
116	1981	8507	5			38
116	1981	8507	6			36
116	1981	8532	0			15
116	1981	8532	1			30
116	1981	8532	2			54
116	1981	8532	3			37
116	1981	8532	4			18
116	1981	8532	5			10
116	1981	8532	6			12
116	1982	8507	0			9
116	1982	8507	1			26
116	1982	8507	2			40
116	1982	8507	3			33
116	1982	8507	4			33
116	1982	8507	5			31
116	1982	8507	6			32
116	1982	8507	7			12
116	1982	8532	0			17
116	1982	8532	1			30
116	1982	8532	2			54
116	1982	8532	3			42
116	1982	8532	4			15
116	1982	8532	5			14
116	1982	8532	6			11
116	1983	8507	0			12
116	1983	8507	1			21
116	1983	8507	2			46
116	1983	8507	3			36
116	1983	8507	4			34
116	1983	8507	5			33
116	1983	8507	6			31
116	1983	8507	7			11
116	1983	8532	0			15
116	1983	8532	1			33
116	1983	8532	2			53
116	1983	8532	3			45
116	1983	8532	4			18
116	1983	8532	5			12
116	1983	8532	6			13
116	1984	8507	0			10
116	1984	8507	1			23
116	1984	8507	2			45
116	1984	8507	3			37
116	1984	8507	4			35
116	1984	8507	5			23
116	1984	8507	6			35
116	1984	8507	7			15
116	1984	8532	0			14
116	1984	8532	1			31
116	1984	8532	2			53
116	1984	8532	3			51
116	1984	8532	4			22
116	1984	8532	5			13
116	1984	8532	6			13
116	1985	8507	0			11
116	1985	8507	1			22
116	1985	8507	2			45
116	1985	8507	3			35
116	1985	8507	4			40
116	1985	8507	5			25
116	1985	8507	6			30
116	1985	8507	7			20
116	1985	8532	0			16
116	1985	8532	1			27
116	1985	8532	2			57
116	1985	8532	3			55
116	1985	8532	4			23
116	1985	8532	5			11
116	1985	8532	6			12
116	1985	8532	7			7
116	1986	8507	0			12
116	1986	8507	1			22
116	1986	8507	2			41
116	1986	8507	3			42
116	1986	8507	4			46
116	1986	8507	5			25
116	1986	8507	6			28
116	1986	8507	7			21
116	1986	8532	0			15
116	1986	8532	1			31
116	1986	8532	2			56
116	1986	8532	3			57
116	1986	8532	4			24
116	1986	8532	5			17
116	1986	8532	6			8
116	1986	8532	7			11
116	1987	8507	0			13
116	1987	8507	1			20
116	1987	8507	2			41
116	1987	8507	3			44
116	1987	8507	4			46
116	1987	8507	5			18
116	1987	8507	6			37
116	1987	8507	7			20
116	1987	8532	0			14
116	1987	8532	1			34
116	1987	8532	2			56
116	1987	8532	3			56
116	1987	8532	4			27
116	1987	8532	5			17
116	1987	8532	6			8
116	1987	8532	7			11
116	1988	8507	0			13
116	1988	8507	1			23
116	1988	8507	2			41
116	1988	8507	3			47
116	1988	8507	4			47
116	1988	8507	5			21
116	1988	8507	6			36
116	1988	8507	7			20
116	1988	8532	0			15
116	1988	8532	1			29
116	1988	8532	2			64
116	1988	8532	3			53
116	1988	8532	4			33
116	1988	8532	5			17
116	1988	8532	6			8
116	1988	8532	7			11
116	1989	8507	0			16
116	1989	8507	1			25
116	1989	8507	2			35
116	1989	8507	3			55
116	1989	8507	4			43
116	1989	8507	5			25
116	1989	8507	6			25
116	1989	8507	7			26
116	1989	8532	0			16
116	1989	8532	1			33
116	1989	8532	2			67
116	1989	8532	3			55
116	1989	8532	4			36
116	1989	8532	5			16
116	1989	8532	6			10
116	1989	8532	7			14
116	1990	8507	0			15
116	1990	8507	1			25
116	1990	8507	2			36
116	1990	8507	3			54
116	1990	8507	4			46
116	1990	8507	5			28
116	1990	8507	6			24
116	1990	8507	7			25
116	1990	8532	0			15
116	1990	8532	1			35
116	1990	8532	2			65
116	1990	8532	3			64
116	1990	8532	4			37
116	1990	8532	5			18
116	1990	8532	6			10
116	1990	8532	7			11
116	1991	8507	0			21
116	1991	8507	1			21
116	1991	8507	2			41
116	1991	8507	3			53
116	1991	8507	4			41
116	1991	8507	5			27
116	1991	8507	6			32
116	1991	8507	7			24
116	1991	8532	0			18
116	1991	8532	1			35
116	1991	8532	2			67
116	1991	8532	3			65
116	1991	8532	4			42
116	1991	8532	5			19
116	1991	8532	6			10
116	1991	8532	7			11
116	1992	8507	0			25
116	1992	8507	1			19
116	1992	8507	2			42
116	1992	8507	3			50
116	1992	8507	4			40
116	1992	8507	5			36
116	1992	8507	6			26
116	1992	8507	7			22
116	1992	8507	8			8
116	1992	8532	0			17
116	1992	8532	1			32
116	1992	8532	2			70
116	1992	8532	3			66
116	1992	8532	4			45
116	1992	8532	5			16
116	1992	8532	6			14
116	1992	8532	7			10
116	1993	8507	0			27
116	1993	8507	1			16
116	1993	8507	2			41
116	1993	8507	3			52
116	1993	8507	4			43
116	1993	8507	5			35
116	1993	8507	6			26
116	1993	8507	7			21
116	1993	8507	8			8
116	1993	8532	0			18
116	1993	8532	1			31
116	1993	8532	2			73
116	1993	8532	3			65
116	1993	8532	4			49
116	1993	8532	5			19
116	1993	8532	6			12
116	1993	8532	7			11
116	1994	8507	0			26
116	1994	8507	1			19
116	1994	8507	2			45
116	1994	8507	3			55
116	1994	8507	4			43
116	1994	8507	5			37
116	1994	8507	6			18
116	1994	8507	7			25
116	1994	8507	8			10
116	1994	8532	0			18
116	1994	8532	1			29
116	1994	8532	2			68
116	1994	8532	3			64
116	1994	8532	4			55
116	1994	8532	5			22
116	1994	8532	6			13
116	1994	8532	7			11
116	1995	8507	0			23
116	1995	8507	1			22
116	1995	8507	2			44
116	1995	8507	3			56
116	1995	8507	4			40
116	1995	8507	5			42
116	1995	8507	6			20
116	1995	8507	7			21
116	1995	8507	8			14
116	1995	8532	0			17
116	1995	8532	1			30
116	1995	8532	2			68
116	1995	8532	3			69
116	1995	8532	4			59
116	1995	8532	5			23
116	1995	8532	6			11
116	1995	8532	7			11
116	1995	8532	8			6
116	1996	8507	0			23
116	1996	8507	1			22
116	1996	8507	2			41
116	1996	8507	3			56
116	1996	8507	4			45
116	1996	8507	5			46
116	1996	8507	6			19
116	1996	8507	7			20
116	1996	8507	8			13
116	1996	8532	0			18
116	1996	8532	1			26
116	1996	8532	2			68
116	1996	8532	3			71
116	1996	8532	4			63
116	1996	8532	5			23
116	1996	8532	6			17
116	1996	8532	7			8
116	1996	8532	8			9
116	1997	8507	0			20
116	1997	8507	1			24
116	1997	8507	2			38
116	1997	8507	3			59
116	1997	8507	4			48
116	1997	8507	5			45
116	1997	8507	6			15
116	1997	8507	7			25
116	1997	8507	8			14
116	1997	8532	0			22
116	1997	8532	1			30
116	1997	8532	2			67
116	1997	8532	3			73
116	1997	8532	4			62
116	1997	8532	5			26
116	1997	8532	6			17
116	1997	8532	7			8
116	1997	8532	8			9
116	1998	8507	0			16
116	1998	8507	1			23
116	1998	8507	2			41
116	1998	8507	3			59
116	1998	8507	4			51
116	1998	8507	5			46
116	1998	8507	6			18
116	1998	8507	7			22
116	1998	8507	8			15
116	1998	8532	0			20
116	1998	8532	1			32
116	1998	8532	2			59
116	1998	8532	3			84
116	1998	8532	4			58
116	1998	8532	5			33
116	1998	8532	6			17
116	1998	8532	7			8
116	1998	8532	8			9
116	1999	8507	0			17
116	1999	8507	1			28
116	1999	8507	2			40
116	1999	8507	3			56
116	1999	8507	4			57
116	1999	8507	5			42
116	1999	8507	6			21
116	1999	8507	7			19
116	1999	8507	8			18
116	1999	8532	0			16
116	1999	8532	1			36
116	1999	8532	2			59
116	1999	8532	3			84
116	1999	8532	4			59
116	1999	8532	5			37
116	1999	8532	6			15
116	1999	8532	7			10
116	1999	8532	8			12
116	2000	8507	0			13
116	2000	8507	1			30
116	2000	8507	2			39
116	2000	8507	3			56
116	2000	8507	4			59
116	2000	8507	5			45
116	2000	8507	6			24
116	2000	8507	7			16
116	2000	8507	8			17
116	2000	8532	0			17
116	2000	8532	1			34
116	2000	8532	2			58
116	2000	8532	3			80
116	2000	8532	4			70
116	2000	8532	5			36
116	2000	8532	6			17
116	2000	8532	7			10
116	2000	8532	8			10
116	2001	8507	0			12
116	2001	8507	1			36
116	2001	8507	2			38
116	2001	8507	3			59
116	2001	8507	4			60
116	2001	8507	5			40
116	2001	8507	6			27
116	2001	8507	7			20
116	2001	8507	8			15
116	2001	8532	0			17
116	2001	8532	1			37
116	2001	8532	2			57
116	2001	8532	3			80
116	2001	8532	4			71
116	2001	8532	5			41
116	2001	8532	6			18
116	2001	8532	7			10
116	2001	8532	8			10
116	2002	8507	0			9
116	2002	8507	1			42
116	2002	8507	2			39
116	2002	8507	3			59
116	2002	8507	4			58
116	2002	8507	5			40
116	2002	8507	6			34
116	2002	8507	7			18
116	2002	8507	8			13
116	2002	8532	0			16
116	2002	8532	1			41
116	2002	8532	2			58
116	2002	8532	3			80
116	2002	8532	4			73
116	2002	8532	5			44
116	2002	8532	6			15
116	2002	8532	7			13
116	2002	8532	8			9
116	2003	8507	0			13
116	2003	8507	1			39
116	2003	8507	2			39
116	2003	8507	3			57
116	2003	8507	4			64
116	2003	8507	5			43
116	2003	8507	6			33
116	2003	8507	7			20
116	2003	8507	8			11
116	2003	8532	0			18
116	2003	8532	1			39
116	2003	8532	2			56
116	2003	8532	3			82
116	2003	8532	4			74
116	2003	8532	5			47
116	2003	8532	6			18
116	2003	8532	7			11
116	2003	8532	8			11
116	2004	8507	0			13
116	2004	8507	1			39
116	2004	8507	2			41
116	2004	8507	3			58
116	2004	8507	4			65
116	2004	8507	5			43
116	2004	8507	6			35
116	2004	8507	7			15
116	2004	8507	8			14
116	2004	8532	0			19
116	2004	8532	1			35
116	2004	8532	2			57
116	2004	8532	3			77
116	2004	8532	4			76
116	2004	8532	5			53
116	2004	8532	6			20
116	2004	8532	7			12
116	2004	8532	8			11
116	2005	8507	0			9
116	2005	8507	1			41
116	2005	8507	2			41
116	2005	8507	3			59
116	2005	8507	4			65
116	2005	8507	5			42
116	2005	8507	6			40
116	2005	8507	7			17
116	2005	8507	8			12
116	2005	8507	9			7
116	2005	8532	0			21
116	2005	8532	1			35
116	2005	8532	2			58
116	2005	8532	3			74
116	2005	8532	4			80
116	2005	8532	5			58
116	2005	8532	6			20
116	2005	8532	7			10
116	2005	8532	8			10
116	2006	8507	0			9
116	2006	8507	1			38
116	2006	8507	2			43
116	2006	8507	3			55
116	2006	8507	4			65
116	2006	8507	5			47
116	2006	8507	6			44
116	2006	8507	7			17
116	2006	8507	8			10
116	2006	8507	9			7
116	2006	8532	0			19
116	2006	8532	1			38
116	2006	8532	2			55
116	2006	8532	3			73
116	2006	8532	4			79
116	2006	8532	5			63
116	2006	8532	6			20
116	2006	8532	7			16
116	2006	8532	8			7
116	2006	8532	9			7
116	2007	8507	0			13
116	2007	8507	1			35
116	2007	8507	2			45
116	2007	8507	3			50
116	2007	8507	4			66
116	2007	8507	5			51
116	2007	8507	6			43
116	2007	8507	7			14
116	2007	8507	8			16
116	2007	8507	9			7
116	2007	8532	0			19
116	2007	8532	1			37
116	2007	8532	2			63
116	2007	8532	3			75
116	2007	8532	4			80
116	2007	8532	5			62
116	2007	8532	6			23
116	2007	8532	7			15
116	2007	8532	8			7
116	2007	8532	9			7
116	2008	8507	0			12
116	2008	8507	1			32
116	2008	8507	2			47
116	2008	8507	3			52
116	2008	8507	4			67
116	2008	8507	5			53
116	2008	8507	6			44
116	2008	8507	7			16
116	2008	8507	8			14
116	2008	8507	9			8
116	2008	8532	0			16
116	2008	8532	1			37
116	2008	8532	2			67
116	2008	8532	3			68
116	2008	8532	4			88
116	2008	8532	5			59
116	2008	8532	6			29
116	2008	8532	7			15
116	2008	8532	8			7
116	2008	8532	9			7
116	2009	8507	0			33
116	2009	8507	1			42
116	2009	8507	2			52
116	2009	8507	3			53
116	2009	8507	4			66
116	2009	8507	5			61
116	2009	8507	6			40
116	2009	8507	7			20
116	2009	8507	8			13
116	2009	8507	9			8
116	2009	8532	0			41
116	2009	8532	1			54
116	2009	8532	2			76
116	2009	8532	3			74
116	2009	8532	4			88
116	2009	8532	5			59
116	2009	8532	6			33
116	2009	8532	7			14
116	2009	8532	8			8
116	2009	8532	9			9
116	2010	8507	0			48
116	2010	8507	1			65
116	2010	8507	2			60
116	2010	8507	3			58
116	2010	8507	4			69
116	2010	8507	5			63
116	2010	8507	6			42
116	2010	8507	7			23
116	2010	8507	8			13
116	2010	8507	9			8
116	2010	8532	0			67
116	2010	8532	1			79
116	2010	8532	2			77
116	2010	8532	3			71
116	2010	8532	4			85
116	2010	8532	5			72
116	2010	8532	6			32
116	2010	8532	7			16
116	2010	8532	8			6
116	2010	8532	9			8
116	2011	8507	0			47
116	2011	8507	1			67
116	2011	8507	2			70
116	2011	8507	3			60
116	2011	8507	4			74
116	2011	8507	5			63
116	2011	8507	6			39
116	2011	8507	7			23
116	2011	8507	8			16
116	2011	8507	9			8
116	2011	8532	0			61
116	2011	8532	1			82
116	2011	8532	2			77
116	2011	8532	3			73
116	2011	8532	4			85
116	2011	8532	5			71
116	2011	8532	6			37
116	2011	8532	7			15
116	2011	8532	8			6
116	2011	8532	9			7
116	2012	8507	0			45
116	2012	8507	1			64
116	2012	8507	2			77
116	2012	8507	3			56
116	2012	8507	4			74
116	2012	8507	5			62
116	2012	8507	6			40
116	2012	8507	7			29
116	2012	8507	8			14
116	2012	8507	9			7
116	2012	8532	0			56
116	2012	8532	1			81
116	2012	8532	2			83
116	2012	8532	3			71
116	2012	8532	4			87
116	2012	8532	5			72
116	2012	8532	6			39
116	2012	8532	7			13
116	2012	8532	8			9
116	2013	8507	0			43
116	2013	8507	1			63
116	2013	8507	2			76
116	2013	8507	3			56
116	2013	8507	4			69
116	2013	8507	5			67
116	2013	8507	6			42
116	2013	8507	7			28
116	2013	8507	8			16
116	2013	8507	9			7
116	2013	8532	0			50
116	2013	8532	1			83
116	2013	8532	2			80
116	2013	8532	3			70
116	2013	8532	4			89
116	2013	8532	5			71
116	2013	8532	6			42
116	2013	8532	7			16
116	2013	8532	8			7
116	2014	8507	0			45
116	2014	8507	1			57
116	2014	8507	2			78
116	2014	8507	3			55
116	2014	8507	4			75
116	2014	8507	5			67
116	2014	8507	6			41
116	2014	8507	7			29
116	2014	8507	8			9
116	2014	8507	9			11
116	2014	8532	0			46
116	2014	8532	1			79
116	2014	8532	2			81
116	2014	8532	3			73
116	2014	8532	4			83
116	2014	8532	5			74
116	2014	8532	6			48
116	2014	8532	7			17
116	2014	8532	8			8
116	2015	8507	0			45
116	2015	8507	1			53
116	2015	8507	2			81
116	2015	8507	3			55
116	2015	8507	4			74
116	2015	8507	5			65
116	2015	8507	6			41
116	2015	8507	7			30
116	2015	8507	8			11
116	2015	8507	9			9
116	2015	8532	0			48
116	2015	8532	1			78
116	2015	8532	2			77
116	2015	8532	3			73
116	2015	8532	4			82
116	2015	8532	5			79
116	2015	8532	6			51
116	2015	8532	7			17
116	2015	8532	8			7
116	2015	8532	9			6
116	2016	8507	0			44
116	2016	8507	1			53
116	2016	8507	2			78
116	2016	8507	3			59
116	2016	8507	4			65
116	2016	8507	5			68
116	2016	8507	6			46
116	2016	8507	7			33
116	2016	8507	8			11
116	2016	8507	9			8
116	2016	8507	10			6
116	2016	8532	0			48
116	2016	8532	1			75
116	2016	8532	2			77
116	2016	8532	3			73
116	2016	8532	4			80
116	2016	8532	5			79
116	2016	8532	6			58
116	2016	8532	7			17
116	2016	8532	8			10
116	2017	8507	0			42
116	2017	8507	1			56
116	2017	8507	2			73
116	2017	8507	3			58
116	2017	8507	4			64
116	2017	8507	5			68
116	2017	8507	6			50
116	2017	8507	7			32
116	2017	8507	8			10
116	2017	8507	9			11
116	2017	8507	10			7
116	2017	8532	0			48
116	2017	8532	1			72
116	2017	8532	2			78
116	2017	8532	3			78
116	2017	8532	4			80
116	2017	8532	5			78
116	2017	8532	6			57
116	2017	8532	7			20
116	2017	8532	8			10
116	2018	8507	0			47
116	2018	8507	1			53
116	2018	8507	2			51
116	2018	8507	3			55
116	2018	8507	4			60
116	2018	8507	5			73
116	2018	8507	6			53
116	2018	8507	7			29
116	2018	8507	8			12
116	2018	8507	9			7
116	2018	8507	10			8
116	2018	8532	0			46
116	2018	8532	1			72
116	2018	8532	2			75
116	2018	8532	3			80
116	2018	8532	4			72
116	2018	8532	5			84
116	2018	8532	6			53
116	2018	8532	7			26
116	2018	8532	8			9
116	2019	8507	0			43
116	2019	8507	1			43
116	2019	8507	2			34
116	2019	8507	3			38
